810054	889414	698448	301986	216274	385427	42740	498625	263895	418682	90627	731407	357016	531912
722330	485907	100957	390561	266468	755650	40695	695936	139506	911260	169404	172130	578884	689795
960048	533293	27914	716924	236059	552616	935792	621298	721667	45825	721828	212025	501601	681812
20929	918124	730336	247209	657860	673379	894199	249824	895953	824365	11358	22909	506652	450807
372475	320537	307198	48393	531424	100724	719677	123834	190997	532553	285079	68752	616096	233995
743329	182002	366027	872147	199208	464219	200088	191347	544302	32799	714662	813120	462788	466233
309361	299322	237102	689497	570087	684028	516542	651050	231626	911358	546788	9855	577075	801085
274905	156534	574678	295244	564866	460572	80701	51850	907432	931327	221183	350502	699304	629160
687553	87544	48770	858098	894893	559973	192938	642862	924692	326864	231910	912460	692688	362432
32659	627033	77638	106390	965403	481730	961390	44977	993345	545127	480527	875764	79931	632698
554932	161829	457132	505746	447970	7824	851301	43935	438958	467714	991425	715076	75225	505180
422909	653451	108814	657472	295186	578433	438493	42220	889563	609446	587786	455882	762305	921158
745713	363753	446000	52211	660351	840568	104882	230014	293887	301596	885245	170315	779100	124548
565999	877341	829432	439023	930524	517262	129438	167898	768033	51156	156537	431306	696679	366619
606742	902723	688613	44933	445044	795978	480834	858932	922288	621361	352787	456572	584413	949773
943967	348956	971108	432204	957180	171449	886458	960855	363345	243784	281299	748327	766063	581098
585581	456384	583735	728197	245204	128217	277826	736433	616633	850169	251261	805155	951854	242353
564562	909232	574588	848061	347417	710686	799863	805116	830996	705379	729707	885769	99473	532846
204774	443107	52981	982562	999182	174305	146433	600945	512867	577472	903452	812541	168579	529855
793555	293802	916087	689634	185150	173809	148238	912552	313399	229325	562513	915038	375087	523831
522439	101889	532965	187409	133747	293975	318264	344414	857363	541539	48712	793809	893625	333293
775908	927710	470959	786702	625010	878606	313283	283478	5896	358327	127220	541586	509474	474305
448991	987542	790476	164564	846981	471960	329170	902322	168782	163645	544942	768721	226500	699254
817565	859484	600279	553115	360064	784973	160113	125509	603143	435918	198737	340839	836001	363633
315090	756644	931552	259145	424939	860728	383830	245665	452607	77774	104117	777345	140671	427300
801913	398274	874574	364849	848404	7194	191336	493329	876449	474624	180544	606156	223766	727591
782003	176218	231621	190100	959654	417909	626222	439922	481683	933430	101507	414227	218913	223827
632268	152847	318181	2353	712256	91673	283550	197265	229565	767253	445333	498528	440641	997463
10213	239486	101506	965582	975659	5076	131226	325891	978280	129656	259940	912117	174695	995066
996486	510642	176934	224415	306673	508071	523557	532584	756786	731770	648113	236485	778214	363620
525773	116151	283083	458629	679768	793616	197440	503456	57903	997235	515255	480272	940287	63860
550766	919081	740850	33998	620106	685955	998605	852812	873478	171509	588922	934043	692871	129702
702392	437761	73485	652567	598538	149826	989837	351697	104609	133637	55595	131499	781932	981799
728077	172900	647084	438703	465067	28981	182009	365619	372894	811459	497003	942565	588365	43584
831806	446630	574217	22384	528395	267151	814538	67104	891323	295765	52523	527132	434470	783333
162333	577648	696174	217538	587730	934742	429635	941975	464879	760522	235501	589777	564593	943899
464491	468989	79749	825536	379591	73821	740006	314617	786548	507042	81470	731604	336673	291835
956776	248732	220375	114265	888128	428910	665781	827037	463683	209952	309502	308342	319167	780529
995797	306834	141836	384984	809456	322023	591165	440338	31010	88991	577033	609467	634608	887895
766736	436736	919147	483664	24846	577712	34999	91614	140942	484488	89772	94926	448818	727376
453364	64390	913279	914005	840421	84364	602	373311	808211	468101	857078	323858	87277	461502
193248	130912	941165	557235	234755	659095	792770	729826	50481	631960	288478	487827	269211	515874
185612	507442	697876	349229	151572	4409	291354	775107	414073	360540	832119	28416	73176	271107
76572	108472	508659	444923	7262	157598	550842	923454	532330	689280	567593	120752	461984	861854
315473	281548	444501	227049	253326	246800	853293	810178	545411	395809	68867	68033	330737	56885
571279	660351	349112	94411	186981	291840	584943	618047	663984	467635	836796	965418	167324	498694
383510	493427	282495	885257	952292	605813	727165	141601	20948	368395	356501	204709	987143	867105
499083	480229	47931	336993	4960	574055	651956	894453	482608	600121	187003	654869	323338	757305
914810	749753	130472	477643	
